Order ID,longitude,latitude,product_type,product_rating,product_price,order_timestamp
789,-117.5,33.92,toy,100,19,11/11/2023 3:00:00 PM
790,-123.74,40.66,toy,66.4,11,11/27/2023 6:00:00 PM
791,-122.03,37.91,furniture,68.4,1517,11/19/2023 7:00:00 PM
792,-118.91,34.22,furniture,98.2,1479,11/25/2023 5:00:00 PM
793,-117.96,34.14,toy,86.8,16,11/13/2023 4:00:00 PM
794,-121.8,38.01,furniture,61.9,123,11/1/2023 9:00:00 PM
795,-122.29,37.53,toy,72.6,8,11/3/2023 8:00:00 PM
796,-122.14,37.67,toy,70.7,16,11/27/2023 5:00:00 PM
797,-117.85,33.79,furniture,73.1,4337,11/17/2023 6:00:00 PM
798,-122.1,37.65,tech,69.7,744,11/19/2023 2:00:00 PM
799,-122.12,37.91,furniture,95.1,3299,11/2/2023 3:00:00 PM
800,-119.29,36.32,toy,99.3,11,11/15/2023 3:00:00 PM
801,-117.4,34.01,furniture,77.7,1903,11/17/2023 4:00:00 PM
802,-117.06,32.77,tech,60,590,11/5/2023 4:00:00 PM
803,-118.3,34.25,tech,71.1,279,11/11/2023 4:00:00 PM
804,-122.23,40.15,furniture,74.8,3913,11/12/2023 6:00:00 PM
807,-121.79,37,toy,71.9,12,11/22/2023 6:00:00 PM
808,-118.46,33.99,furniture,81,368,11/24/2023 3:00:00 PM
809,-118.03,33.97,furniture,81.5,143,11/10/2023 6:00:00 PM
810,-122.32,38,toy,76.6,9,11/29/2023 1:00:00 PM
811,-118.28,34.17,toy,91.5,14,11/22/2023 9:00:00 PM
812,-119.14,36.06,tech,85.2,768,11/23/2023 2:00:00 PM
813,-117.13,34.07,toy,100,17,11/6/2023 7:00:00 PM
814,-120.67,35.3,toy,97.9,18,11/14/2023 8:00:00 PM
815,-118.06,34.12,furniture,80.4,2753,11/13/2023 9:00:00 PM
816,-122.39,40.57,toy,55.3,16,11/17/2023 10:00:00 PM
817,-118.39,33.88,toy,77.3,12,11/8/2023 9:00:00 PM
818,-118.16,34.02,toy,75.1,6,11/10/2023 3:00:00 PM
819,-122.58,37.98,furniture,68.9,341,11/19/2023 7:00:00 PM
821,-119.7,34.4,furniture,97.4,3041,11/30/2023 2:00:00 PM
822,-122.68,38.43,toy,88.2,6,11/5/2023 6:00:00 PM
823,-121.35,38.59,toy,67,10,11/12/2023 5:00:00 PM
824,-121.98,37.27,toy,87.1,13,11/26/2023 6:00:00 PM
825,-118.08,34.58,toy,81.7,6,11/25/2023 2:00:00 PM
826,-118.25,34.06,furniture,70.1,4732,11/24/2023 5:00:00 PM
827,-122.25,37.82,furniture,70.3,2938,11/15/2023 5:00:00 PM
828,-119.05,34.35,toy,74.1,10,11/29/2023 9:00:00 PM
829,-117.54,33.76,tech,91.2,977,11/19/2023 4:00:00 PM
830,-118.21,33.88,furniture,76.4,2700,11/9/2023 3:00:00 PM
832,-120.96,37.59,toy,81.8,9,11/17/2023 5:00:00 PM
833,-118.24,34.01,toy,88,8,11/8/2023 5:00:00 PM
834,-118.27,34,tech,92,178,11/24/2023 10:00:00 PM
835,-122.25,37.89,furniture,90.1,396,11/14/2023 8:00:00 PM
836,-117.3,34.09,furniture,70.9,4839,11/4/2023 8:00:00 PM
837,-120.91,37.74,toy,79.1,8,11/4/2023 9:00:00 PM
838,-122.16,38.9,furniture,66.4,1984,11/6/2023 7:00:00 PM
839,-118.31,33.89,furniture,81.1,4753,11/22/2023 7:00:00 PM
841,-117.97,33.75,furniture,69,1539,11/27/2023 4:00:00 PM
842,-117.95,35.08,furniture,75.4,1776,11/15/2023 5:00:00 PM
843,-118.03,33.91,furniture,82.2,543,11/18/2023 8:00:00 PM
844,-118.38,33.97,tech,87.5,124,11/28/2023 3:00:00 PM
845,-119.82,36.72,furniture,100,1946,11/28/2023 6:00:00 PM
846,-122.06,37.68,furniture,71.8,700,11/24/2023 6:00:00 PM
847,-122.41,40.55,toy,69.4,16,11/25/2023 2:00:00 PM
848,-117.88,33.72,tech,94.4,930,11/8/2023 6:00:00 PM
849,-120.8,38.31,tech,59.9,288,11/4/2023 6:00:00 PM
850,-118.1,34.17,toy,93.4,16,11/14/2023 6:00:00 PM
851,-118.09,34.12,toy,77.6,8,11/19/2023 8:00:00 PM
852,-118.31,34.06,tech,94.3,551,11/19/2023 7:00:00 PM
853,-118.02,33.8,tech,86.9,653,11/23/2023 5:00:00 PM
854,-121.94,37.28,toy,69.6,16,11/21/2023 7:00:00 PM
855,-117.95,34.08,toy,86.2,20,11/27/2023 10:00:00 PM
856,-118.15,33.94,furniture,86.6,4192,11/9/2023 7:00:00 PM
857,-121.81,37.99,furniture,74,1746,11/12/2023 4:00:00 PM
858,-121.81,38.58,toy,71,18,11/19/2023 7:00:00 PM
859,-121.28,38.77,toy,74.6,11,11/12/2023 4:00:00 PM
860,-118.43,34.01,toy,67.7,8,11/14/2023 4:00:00 PM
861,-121.38,38.59,tech,81.2,991,11/22/2023 7:00:00 PM
862,-117.68,35.65,toy,83.9,12,11/22/2023 5:00:00 PM
863,-117.69,33.58,furniture,93.6,498,11/18/2023 5:00:00 PM
864,-118.24,34,tech,71.2,520,11/11/2023 5:00:00 PM
865,-117.7,33.6,tech,85.1,650,11/11/2023 8:00:00 PM
867,-117.05,32.61,toy,45.1,15,11/25/2023 5:00:00 PM
868,-121.38,38.64,furniture,62.3,3736,11/4/2023 5:00:00 PM
869,-117.1,32.74,tech,75,377,11/28/2023 3:00:00 PM
870,-122.47,37.76,furniture,75.6,2015,11/20/2023 6:00:00 PM
871,-117.84,33.76,tech,86.6,494,11/10/2023 4:00:00 PM
872,-122.26,37.88,tech,84.7,561,11/18/2023 5:00:00 PM
873,-118.4,33.87,tech,83.2,389,11/10/2023 6:00:00 PM
874,-122.37,38.33,toy,74.6,14,11/9/2023 6:00:00 PM
875,-117.98,34.01,toy,83.7,6,11/27/2023 3:00:00 PM
876,-122.7,38.45,tech,70.4,544,11/15/2023 5:00:00 PM
877,-118.41,33.97,furniture,96.2,500,11/24/2023 5:00:00 PM
878,-121.92,37.3,tech,80.1,318,11/21/2023 6:00:00 PM
879,-122.11,37.37,tech,81.9,493,11/27/2023 2:00:00 PM
880,-121.87,37.39,furniture,83.5,607,11/27/2023 5:00:00 PM
881,-120.18,39.14,tech,80.4,718,11/8/2023 2:00:00 PM
882,-117.06,32.76,tech,41.3,259,11/30/2023 4:00:00 PM
883,-117.24,33.93,tech,92,599,11/23/2023 2:00:00 PM
884,-118.25,33.98,tech,88.9,927,11/7/2023 5:00:00 PM
885,-117.8,33.68,furniture,100,4462,11/27/2023 6:00:00 PM
886,-119.78,36.37,tech,100,897,11/16/2023 6:00:00 PM
887,-117.04,32.7,furniture,55.8,3183,11/7/2023 3:00:00 PM
888,-118.29,34,furniture,94.4,4066,11/19/2023 4:00:00 PM
889,-118.36,34.06,tech,78.5,334,11/23/2023 4:00:00 PM
890,-122.42,37.62,toy,61.7,16,11/11/2023 5:00:00 PM
891,-118.42,34.25,tech,73.4,721,11/29/2023 2:00:00 PM
892,-121.1,38.95,furniture,73.4,1838,11/29/2023 3:00:00 PM
893,-117.74,34.05,toy,100,19,11/10/2023 6:00:00 PM
894,-122.39,37.74,toy,92.1,7,11/8/2023 4:00:00 PM
895,-118.37,34.08,toy,71.8,20,11/12/2023 7:00:00 PM
896,-122.08,37.87,tech,75.3,599,11/10/2023 2:00:00 PM
897,-118.44,34.2,toy,77.9,15,11/23/2023 7:00:00 PM
898,-121.37,38.56,furniture,75.5,1547,11/1/2023 4:00:00 PM
899,-122.1,37.93,tech,83.2,772,11/11/2023 8:00:00 PM
900,-117.22,32.95,toy,54.7,12,11/10/2023 11:00:00 PM
901,-122.13,37.46,furniture,90.5,1132,11/14/2023 8:00:00 PM
902,-122.3,38.29,furniture,87.6,1894,11/10/2023 11:00:00 PM
903,-123.41,40.61,tech,60.6,490,11/5/2023 7:00:00 PM
904,-120.77,37.01,furniture,81.9,1704,11/10/2023 4:00:00 PM
905,-118.8,34.41,furniture,90.5,2453,11/18/2023 5:00:00 PM
906,-119.27,34.27,toy,90.7,19,11/9/2023 5:00:00 PM
907,-122.47,37.74,furniture,56.5,854,11/14/2023 3:00:00 PM
908,-118.26,34.13,tech,86.7,808,11/12/2023 8:00:00 PM
909,-119.77,36.76,toy,92.2,16,11/6/2023 6:00:00 PM
910,-124.16,41.92,furniture,67.2,2727,11/4/2023 8:00:00 PM
911,-119.03,36.13,furniture,88.4,1298,11/28/2023 5:00:00 PM
912,-122.18,37.79,toy,59.7,12,11/11/2023 6:00:00 PM
913,-123.85,39.39,toy,64.7,10,11/24/2023 9:00:00 PM
914,-122.7,38.33,tech,80.5,629,11/8/2023 7:00:00 PM
915,-118.1,33.85,toy,90.4,9,11/21/2023 3:00:00 PM
916,-117.99,34.08,furniture,82.5,1389,11/30/2023 6:00:00 PM
917,-121.93,37.73,toy,81.4,6,11/22/2023 3:00:00 PM
918,-118.44,34.23,toy,79.4,8,11/10/2023 5:00:00 PM
919,-118.32,34.26,tech,89.7,619,11/21/2023 7:00:00 PM
920,-118.15,34.11,furniture,68.5,4792,11/21/2023 5:00:00 PM
921,-117.74,34.04,furniture,87.3,4014,11/24/2023 6:00:00 PM
922,-121.35,38.28,toy,73.2,11,11/27/2023 4:00:00 PM
923,-122.75,39.01,toy,68.1,6,11/29/2023 5:00:00 PM
924,-120.66,35.46,tech,98.5,634,11/3/2023 6:00:00 PM
925,-122.62,38.92,furniture,62.3,4214,11/29/2023 7:00:00 PM
926,-117.22,34.26,toy,100,5,11/23/2023 6:00:00 PM
927,-117.92,33.75,toy,77.1,6,11/10/2023 6:00:00 PM
928,-122.28,37.81,toy,82.4,19,11/16/2023 6:00:00 PM
930,-119.19,36.06,tech,86.7,766,11/24/2023 3:00:00 PM
931,-117.97,34.07,tech,87.8,363,11/3/2023 8:00:00 PM
932,-118.09,34.03,tech,80.6,290,11/13/2023 9:00:00 PM
933,-121.93,37.28,toy,62.8,6,11/22/2023 7:00:00 PM
934,-122.65,38.96,toy,61.1,17,11/18/2023 5:00:00 PM
935,-122.49,37.75,toy,82,14,11/6/2023 6:00:00 PM
936,-122.31,37.56,furniture,86.5,442,11/17/2023 3:00:00 PM
937,-121.27,38.14,tech,64.8,962,11/12/2023 6:00:00 PM
938,-118.39,34.23,toy,81.3,15,11/24/2023 4:00:00 PM
939,-118.39,34.07,furniture,87.5,4065,11/25/2023 7:00:00 PM
940,-117.15,32.92,toy,77.2,18,11/24/2023 7:00:00 PM
943,-122.33,37.91,tech,78,885,11/26/2023 3:00:00 PM
944,-116.92,32.76,toy,49.4,14,11/8/2023 4:00:00 PM
945,-116,34.12,tech,85.2,382,11/25/2023 6:00:00 PM
946,-117.69,33.6,tech,75.5,544,11/23/2023 4:00:00 PM
947,-117.23,33.91,furniture,62.8,3438,11/25/2023 7:00:00 PM
948,-117.18,34.04,toy,98.8,17,11/7/2023 6:00:00 PM
949,-121.33,38.28,furniture,80.3,2517,11/20/2023 2:00:00 PM
950,-121.88,37.32,tech,76.4,430,11/23/2023 1:00:00 PM
951,-122.52,37.97,tech,65.5,452,11/28/2023 4:00:00 PM
952,-117.77,34.06,furniture,94.5,798,11/5/2023 2:00:00 PM
953,-121.01,37.72,furniture,77.6,876,11/16/2023 5:00:00 PM
954,-117.33,33.87,tech,96.8,673,11/29/2023 9:00:00 PM
955,-118.24,33.97,furniture,81.2,4966,11/12/2023 7:00:00 PM
956,-117.8,33.89,tech,75.9,923,11/18/2023 5:00:00 PM
957,-119.62,36.56,tech,100,213,11/5/2023 4:00:00 PM
958,-122.16,37.69,furniture,60,2498,11/12/2023 4:00:00 PM
959,-117.97,33.8,furniture,95.2,2068,11/21/2023 7:00:00 PM
961,-120.46,37.31,tech,100,231,11/22/2023 1:00:00 PM
962,-118.23,34.14,tech,88.8,661,11/13/2023 3:00:00 PM
963,-121.07,38.66,furniture,62.4,4020,11/1/2023 6:00:00 PM
964,-120.09,36.95,furniture,93.8,3092,11/6/2023 6:00:00 PM
966,-122.63,38.23,furniture,84.7,2297,11/16/2023 2:00:00 PM
967,-119.4,36.25,toy,82.7,17,11/23/2023 7:00:00 PM
968,-117.38,33.21,toy,50.8,16,11/20/2023 5:00:00 PM
970,-122.23,40.57,toy,62.7,17,11/1/2023 4:00:00 PM
971,-121.23,38.79,toy,84.4,13,11/24/2023 7:00:00 PM
972,-121.55,40.48,toy,89.5,5,11/30/2023 6:00:00 PM
973,-117.89,33.92,tech,84.9,250,11/1/2023 8:00:00 PM
974,-117.23,32.72,toy,50.3,12,11/6/2023 5:00:00 PM
975,-117.92,33.79,toy,91.3,14,11/16/2023 11:00:00 PM
976,-117.58,34.11,toy,71.9,8,11/1/2023 3:00:00 PM
977,-120.85,38.69,furniture,81.3,111,11/23/2023 3:00:00 PM
978,-121.53,38.48,tech,59.3,493,11/9/2023 4:00:00 PM
979,-117.21,32.82,tech,49.9,923,11/10/2023 3:00:00 PM
980,-117.35,34.13,furniture,92.5,4198,11/18/2023 2:00:00 PM
981,-118.17,33.79,tech,87.6,754,11/27/2023 5:00:00 PM
983,-118.02,33.83,tech,79.8,263,11/28/2023 1:00:00 PM
984,-116.99,33.01,tech,46.8,920,11/28/2023 10:00:00 PM
985,-122.56,38.01,furniture,80,3386,11/30/2023 8:00:00 PM
986,-118.15,34.1,toy,100,18,11/23/2023 4:00:00 PM
987,-117.93,33.73,furniture,81.8,3314,11/5/2023 5:00:00 PM
988,-121.09,38.03,furniture,75.2,1939,11/4/2023 5:00:00 PM
989,-116.66,33.09,toy,69.4,7,11/16/2023 9:00:00 PM
990,-118.26,33.83,furniture,79.8,3644,11/1/2023 5:00:00 PM
991,-117.94,33.93,toy,81.1,19,11/27/2023 7:00:00 PM
992,-116.93,32.83,furniture,77.9,3654,11/13/2023 6:00:00 PM
993,-122.29,37.85,tech,72.3,877,11/1/2023 5:00:00 PM
994,-122.48,37.67,tech,93.4,635,11/14/2023 6:00:00 PM
995,-119.33,36.31,tech,99.6,620,11/3/2023 8:00:00 PM
996,-118.41,34.21,tech,92.8,932,11/20/2023 5:00:00 PM
997,-119.5,34.35,toy,83.5,6,11/5/2023 4:00:00 PM
998,-118.33,34.11,tech,89.9,765,11/26/2023 6:00:00 PM
999,-118.3,34.1,tech,84,255,11/21/2023 4:00:00 PM
1000,-119.75,34.4,toy,91.5,8,11/29/2023 7:00:00 PM
1001,-120.94,39.32,toy,64.8,10,11/13/2023 8:00:00 PM
1002,-117.68,35.61,toy,100,11,11/20/2023 1:00:00 PM
1003,-122.27,38.12,furniture,77.8,526,11/12/2023 3:00:00 PM
1004,-118.21,34.11,toy,69,13,11/16/2023 6:00:00 PM
1005,-117.23,33.1,toy,55.7,5,11/24/2023 4:00:00 PM
1006,-119.46,35.14,toy,97.5,15,11/15/2023 5:00:00 PM
1007,-119.78,36.76,furniture,95.4,4260,11/30/2023 5:00:00 PM
1008,-117.81,33.66,tech,88.3,278,11/7/2023 9:00:00 PM
1009,-119.29,34.31,furniture,65.2,847,11/3/2023 6:00:00 PM
1010,-122.41,37.61,toy,81.2,16,11/22/2023 7:00:00 PM
1011,-120.32,37.29,toy,100,9,11/22/2023 3:00:00 PM
1013,-122.05,37.05,toy,73.9,5,11/6/2023 6:00:00 PM
1014,-118.46,34.03,furniture,77.9,3490,11/30/2023 6:00:00 PM
1015,-117.12,32.76,toy,61.2,16,11/22/2023 11:00:00 PM
1016,-122.04,37.57,toy,74,12,11/12/2023 4:00:00 PM
1017,-121.97,37.36,tech,79.8,565,11/19/2023 5:00:00 PM
1018,-121.28,38.53,furniture,80.8,3830,11/5/2023 5:00:00 PM
1019,-119.09,35.3,tech,100,225,11/9/2023 6:00:00 PM
1020,-121.75,36.91,furniture,72.5,2538,11/7/2023 5:00:00 PM
1021,-121.86,38,toy,85.8,17,11/2/2023 5:00:00 PM
1022,-118.53,34.45,tech,68.1,529,11/15/2023 3:00:00 PM
1023,-117.94,33.81,furniture,100,4608,11/27/2023 6:00:00 PM
1024,-119.84,34.45,tech,90.1,688,11/12/2023 2:00:00 PM
1025,-118.24,33.91,furniture,89.1,2800,11/21/2023 5:00:00 PM
1026,-117.06,33.14,toy,59.4,20,11/20/2023 3:00:00 PM
1027,-120.98,37.67,toy,87.3,15,11/21/2023 4:00:00 PM
1028,-117.74,34.09,toy,100,10,11/19/2023 4:00:00 PM
1029,-118.18,34.01,furniture,65.9,3740,11/28/2023 7:00:00 PM
1030,-118.24,33.89,furniture,70,2194,11/3/2023 5:00:00 PM
1031,-123.08,40.4,tech,56.8,452,11/15/2023 6:00:00 PM
1032,-117.32,34.07,tech,67,996,11/10/2023 5:00:00 PM
1033,-118.24,33.85,tech,86,129,11/7/2023 3:00:00 PM
1034,-122.23,37.78,furniture,84.1,3118,11/12/2023 7:00:00 PM
1035,-121.18,38.78,furniture,72,4493,11/23/2023 5:00:00 PM
1037,-121.97,38.04,toy,82.4,15,11/3/2023 7:00:00 PM
1038,-118.47,34,tech,92.5,974,11/8/2023 4:00:00 PM
1039,-119.31,36.39,tech,91.2,260,11/19/2023 6:00:00 PM
1040,-122.17,37.71,furniture,80.1,337,11/22/2023 4:00:00 PM
1041,-122.49,37.68,tech,68.3,467,11/10/2023 2:00:00 PM
1042,-121.3,37.98,tech,88.1,804,11/23/2023 7:00:00 PM
1043,-121.37,38.57,tech,64,451,11/28/2023 6:00:00 PM
1044,-122.08,37.61,furniture,64,4759,11/13/2023 5:00:00 PM
1045,-117.11,32.57,furniture,65.8,779,11/23/2023 4:00:00 PM
1046,-122.09,37.4,tech,74.9,821,11/19/2023 4:00:00 PM
1047,-122.01,36.98,tech,89.2,177,11/29/2023 7:00:00 PM
1048,-118.25,34,toy,98.7,16,11/17/2023 6:00:00 PM
1049,-117.83,33.66,toy,61.1,11,11/12/2023 6:00:00 PM
1050,-121.96,37.74,toy,73.3,10,11/25/2023 6:00:00 PM
1051,-119.81,36.73,toy,66.1,18,11/25/2023 5:00:00 PM
1052,-118.62,34.06,toy,89.3,18,11/28/2023 10:00:00 PM
1053,-122.35,37.96,tech,86.3,653,11/9/2023 7:00:00 PM
1054,-119.06,36.1,tech,85.2,420,11/21/2023 1:00:00 PM
1055,-122.47,37.75,tech,80.7,204,11/12/2023 6:00:00 PM
1056,-122.54,37.9,tech,80.3,741,11/19/2023 7:00:00 PM
1057,-119.73,36.76,tech,92.7,589,11/4/2023 7:00:00 PM
1061,-121.99,36.96,tech,91.6,385,11/24/2023 7:00:00 PM
1062,-120.73,39.63,furniture,57,876,11/2/2023 4:00:00 PM
1063,-118.48,34.03,toy,75.8,5,11/26/2023 6:00:00 PM
1064,-118.22,33.95,tech,75.4,376,11/12/2023 3:00:00 PM
1066,-117.82,35.03,toy,86.9,6,11/27/2023 5:00:00 PM
1067,-117.02,32.7,furniture,61.7,3439,11/20/2023 6:00:00 PM
1068,-122.35,37.94,toy,82.1,5,11/24/2023 7:00:00 PM
1069,-119.8,36.78,tech,96.1,143,11/24/2023 5:00:00 PM
1070,-122.19,37.48,toy,97.4,10,11/5/2023 5:00:00 PM
1071,-122.38,37.59,toy,83.2,13,11/9/2023 7:00:00 PM
1073,-119.35,36.19,tech,100,704,11/29/2023 8:00:00 PM
1074,-120.45,34.95,tech,92.4,541,11/28/2023 6:00:00 PM
1075,-122.28,38.29,toy,74.3,9,11/10/2023 1:00:00 PM
1076,-122.26,37.84,tech,89.5,562,11/20/2023 7:00:00 PM
1077,-122.3,37.81,toy,70.3,16,11/15/2023 8:00:00 PM
1078,-118.22,33.9,toy,73.9,17,11/7/2023 6:00:00 PM
1079,-117.67,33.64,toy,83.8,9,11/26/2023 7:00:00 PM
1080,-122.02,37.01,toy,77.8,17,11/9/2023 6:00:00 PM
1081,-117.38,33.19,furniture,68.9,2782,11/26/2023 8:00:00 PM
1082,-118.01,34.08,tech,89.7,658,11/21/2023 7:00:00 PM
1083,-118.6,34.13,toy,86.3,10,11/10/2023 4:00:00 PM
1084,-118.52,34.2,tech,78.4,524,11/18/2023 5:00:00 PM
1085,-118.42,34.27,furniture,69.8,2103,11/16/2023 5:00:00 PM
1086,-122.08,37.71,furniture,78,4589,11/22/2023 9:00:00 PM
1087,-117.65,33.57,tech,87.9,362,11/10/2023 7:00:00 PM
1088,-120.54,37.68,furniture,77.1,4958,11/7/2023 5:00:00 PM
1089,-118.31,34.05,tech,93,683,11/26/2023 7:00:00 PM
1090,-122.42,37.6,furniture,89.7,2330,11/15/2023 4:00:00 PM
1091,-118.18,33.98,tech,84.4,671,11/28/2023 8:00:00 PM
1092,-121.25,36.32,toy,75.1,9,11/13/2023 5:00:00 PM
1093,-118.17,34.69,tech,100,140,11/24/2023 9:00:00 PM
1094,-120.33,39.3,toy,69.4,18,11/4/2023 4:00:00 PM
1095,-118.38,34.06,furniture,96,278,11/14/2023 7:00:00 PM
1096,-119.78,36.73,toy,82.6,16,11/12/2023 7:00:00 PM
1097,-118.33,33.97,furniture,87.8,4908,11/27/2023 3:00:00 PM
1098,-118.37,34.06,toy,92.9,17,11/18/2023 8:00:00 PM
1099,-119,35.39,tech,85.8,484,11/2/2023 4:00:00 PM
1100,-117.95,33.87,tech,96.7,757,11/30/2023 9:00:00 PM
1101,-118.38,34.58,tech,77.3,152,11/28/2023 5:00:00 PM
1102,-118.29,34.08,toy,82,7,11/25/2023 8:00:00 PM
1103,-120.97,37.68,furniture,100,283,11/26/2023 7:00:00 PM
1105,-118.14,33.88,toy,71.4,15,11/25/2023 3:00:00 PM
1106,-122.06,37.38,tech,78.1,896,11/11/2023 6:00:00 PM
1107,-118.54,34.27,furniture,68.4,755,11/16/2023 6:00:00 PM
1108,-117.88,33.84,furniture,83.5,916,11/13/2023 3:00:00 PM
1109,-118.3,34.19,furniture,98.8,834,11/1/2023 3:00:00 PM
1110,-117.84,33.8,toy,71.4,17,11/17/2023 9:00:00 PM
1111,-121.27,38.65,furniture,61.9,3641,11/5/2023 5:00:00 PM
1112,-117.88,33.87,tech,99.6,636,11/3/2023 7:00:00 PM
1113,-119.88,34.42,furniture,76.2,4815,11/25/2023 4:00:00 PM
1115,-116.95,33.86,furniture,64.5,4985,11/24/2023 6:00:00 PM
1116,-117.67,33.51,furniture,94.3,373,11/16/2023 6:00:00 PM
1117,-118.35,34.04,furniture,90.7,2423,11/21/2023 9:00:00 PM
1118,-124.16,40.8,tech,74.8,373,11/10/2023 3:00:00 PM
1119,-118.35,34.05,tech,80.4,826,11/11/2023 6:00:00 PM
1120,-119.08,34.35,toy,86.8,19,11/10/2023 4:00:00 PM
1121,-122.51,37.78,furniture,81,3371,11/11/2023 5:00:00 PM
1122,-118.36,34.14,tech,85.9,972,11/9/2023 4:00:00 PM
1123,-121.96,37.55,furniture,83.2,3757,11/13/2023 6:00:00 PM
1125,-118.09,33.89,furniture,100,3619,11/20/2023 7:00:00 PM
1126,-121.76,36.9,toy,88.3,13,11/10/2023 5:00:00 PM
1127,-118.14,33.92,furniture,77.8,1735,11/17/2023 6:00:00 PM
1128,-119.06,34.36,tech,88.2,718,11/3/2023 5:00:00 PM
1129,-118.12,34.16,toy,100,13,11/24/2023 7:00:00 PM
1130,-117.8,34.15,furniture,100,3359,11/17/2023 2:00:00 PM
1131,-120.04,39.24,tech,59.5,752,11/20/2023 7:00:00 PM
1132,-121.47,38.48,tech,68.6,175,11/17/2023 8:00:00 PM
1133,-122.27,37.54,furniture,75.1,4217,11/8/2023 6:00:00 PM
1134,-122.02,37.54,tech,66.7,413,11/30/2023 8:00:00 PM
1135,-121.38,38.4,furniture,67,2418,11/20/2023 9:00:00 PM
1136,-122.04,37.35,tech,85.4,893,11/9/2023 7:00:00 PM
1138,-117.34,34.18,toy,81.6,6,11/2/2023 7:00:00 PM
1139,-121.02,37.67,toy,83.9,8,11/12/2023 3:00:00 PM
1140,-119.06,34.38,furniture,90.9,4804,11/22/2023 5:00:00 PM
1141,-118.16,33.91,toy,68,7,11/17/2023 6:00:00 PM
1142,-121.92,37.34,furniture,67.5,568,11/9/2023 6:00:00 PM
1143,-119.03,34.21,furniture,56.4,3100,11/26/2023 8:00:00 PM
1144,-121.96,37.34,tech,76.3,576,11/12/2023 7:00:00 PM
1145,-114.61,33.62,toy,52.1,20,11/29/2023 4:00:00 PM
1146,-117.27,33.15,tech,70.6,363,11/9/2023 3:00:00 PM
1147,-121.37,38.62,furniture,58.7,545,11/8/2023 7:00:00 PM
1148,-118.18,33.82,tech,89.9,422,11/3/2023 12:00:00 PM
1149,-118.02,33.77,tech,92.8,199,11/22/2023 2:00:00 PM
1150,-120.05,34.47,tech,76.2,557,11/22/2023 8:00:00 PM
1151,-118.25,34.01,tech,94.2,722,11/15/2023 7:00:00 PM
1152,-119.54,38.51,furniture,73.2,3237,11/1/2023 7:00:00 PM
1153,-117.27,34.5,tech,92.2,907,11/14/2023 5:00:00 PM
1154,-121.96,36.99,tech,68.7,547,11/20/2023 3:00:00 PM
1155,-118.19,34.04,toy,68.4,15,11/5/2023 4:00:00 PM
1156,-121.28,37.95,toy,66.6,17,11/10/2023 4:00:00 PM
1157,-117.96,33.79,furniture,72.8,3815,11/6/2023 6:00:00 PM
1158,-118.44,34.17,furniture,62.8,420,11/22/2023 8:00:00 PM
1159,-122.31,37.52,tech,88.4,237,11/6/2023 5:00:00 PM
1160,-117.97,33.92,tech,80.7,385,11/11/2023 5:00:00 PM
1161,-117.71,34.05,furniture,81.4,3033,11/14/2023 7:00:00 PM
1162,-118.42,34.02,tech,69.1,598,11/29/2023 5:00:00 PM
1163,-120.25,37.11,tech,95.7,299,11/19/2023 5:00:00 PM
1164,-121.35,38.51,furniture,73.5,4091,11/28/2023 4:00:00 PM
1165,-120.25,38.55,tech,85.6,580,11/27/2023 7:00:00 PM
1166,-118.02,34.02,tech,83.3,523,11/23/2023 5:00:00 PM
1167,-120.66,35.26,toy,72.9,20,11/20/2023 3:00:00 PM
1168,-120.66,40.42,furniture,65.8,4612,11/15/2023 4:00:00 PM
1169,-118.15,35.06,tech,79.3,793,11/26/2023 1:00:00 PM
1171,-120.46,34.65,tech,97.7,701,11/6/2023 4:00:00 PM
1172,-117.93,33.93,furniture,79.2,2846,11/22/2023 4:00:00 PM
1174,-120.18,34.62,furniture,97.9,363,11/16/2023 7:00:00 PM
1175,-122.14,37.43,tech,74.4,869,11/23/2023 6:00:00 PM
1176,-123.11,40.6,furniture,61.9,1101,11/29/2023 5:00:00 PM
1177,-117.94,33.84,toy,82,15,11/8/2023 4:00:00 PM
1178,-122.75,38.48,tech,66,392,11/4/2023 7:00:00 PM
1179,-121.61,37.15,furniture,87.8,1771,11/16/2023 7:00:00 PM
1180,-122.42,40.6,toy,71.6,13,11/20/2023 2:00:00 PM
1181,-119.16,34.95,furniture,93.5,1875,11/27/2023 3:00:00 PM
1182,-118.63,34.24,toy,91.5,7,11/29/2023 8:00:00 PM
1183,-121.95,36.98,furniture,77,885,11/28/2023 5:00:00 PM
1184,-117.25,32.79,tech,65,697,11/7/2023 6:00:00 PM
1185,-119.18,34.22,furniture,91.4,4708,11/5/2023 4:00:00 PM
1186,-117.26,32.82,toy,61.8,7,11/5/2023 5:00:00 PM
1188,-116.76,34.23,furniture,66.6,1093,11/19/2023 4:00:00 PM
1189,-118.25,34.13,toy,69.9,15,11/7/2023 10:00:00 PM
1190,-117.28,34.26,toy,90,5,11/13/2023 6:00:00 PM
1191,-122.57,38.11,tech,70.6,628,11/19/2023 3:00:00 PM
1192,-122.45,37.79,tech,72.9,405,11/21/2023 5:00:00 PM
1193,-117.77,33.71,toy,81.3,19,11/24/2023 6:00:00 PM
1194,-119.44,36.61,furniture,100,1419,11/15/2023 7:00:00 PM
1195,-118.32,33.93,tech,92.3,969,11/26/2023 5:00:00 PM
